Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,41.908599853515625,75.5989990234375,55.417476654052734,86.84686279296875,23.39933204650879,42.399596100612726,76.33899688720703,56.74351877326241,88.35884587776235,23.999332427978516,41.85456768273009,75.3604965209961,55.381772449677165,86.84686279296875,23.333999633789062,42.075399491200336,76.2249984741211,56.71624404513445,88.26665315968538,23.75,155712400,96176000,42964000,25869100,71961000
2018-02-28,41.84517288208008,75.62249755859375,54.7435417175293,86.45042419433594,22.87066650390625,42.43249005630509,76.43499755859375,55.920316181710014,88.23899239313857,23.682666778564453,41.82872986524554,75.5999984741211,54.69792115357458,86.32135298760309,22.814666748046875,42.112989370138706,75.97550201416016,55.64013070449734,87.43690100799597,23.504667282104492,151128400,90300000,49292000,31167300,91045500
2018-03-01,41.11219787597656,74.67250061035156,53.13136672973633,85.60224914550781,22.062000274658203,42.235147908327306,75.92449951171875,55.108029569544456,87.18798932261987,23.244667053222656,40.562469918991304,73.25,52.92705409936514,84.67108645381221,22.004667282104492,41.943837330028686,75.68000030517578,55.02224036000283,86.65326167520227,23.000667572021484,195208000,136704000,55338000,37135600,103284000
2018-03-02,41.39646530151367,75.01249694824219,53.76265335083008,85.78661346435547,22.341333389282227,41.41760785946614,75.05249786376953,53.899026988063376,85.87880615823082,22.347999572753906,40.5131379769265,72.75050354003906,52.07510100225839,83.76756040938231,21.531333923339844,40.595363815229945,73.45500183105469,52.46537287912138,84.43135905944754,21.798667907714844,153816000,131752000,50162000,32830400,76392000
2018-03-05,41.53976821899414,76.18049621582031,54.289302825927734,86.33057403564453,22.22333335876465,41.75590049541586,76.26899719238281,54.60767069007468,86.91139446369833,22.516666412353516,40.9994357355902,74.05000305175781,53.174020259959434,85.05829770254199,21.952667236328125,41.16153583908132,74.71199798583984,53.4646215490841,85.13204765335209,22.159332275390625,113605600,104678000,28648000,23901600,57357000
2018-03-06,41.50453186035156,76.88200378417969,54.593780517578125,86.03556823730469,21.8799991607666,41.87571676450101,77.10649871826172,54.82834543933603,87.11423795045299,22.424667358398438,41.37767292119403,76.4000015258789,54.27640394048558,85.68523304942059,21.802000045776367,41.79584248485739,76.66000366210938,54.65329004456819,86.97594533839064,22.25,95154000,91234000,23382000,22175800,64285500
2018-03-07,41.1192512512207,77.25,55.29499053955078,86.53340148925781,22.15333366394043,41.3118930122191,77.29499816894531,55.35251755561298,86.60715847329269,22.166667938232422,40.94070811407803,76.12550354003906,54.04879003585915,85.21502529351027,21.44933319091797,41.09810869248664,76.32599639892578,54.19309752988377,85.8880454635855,21.695999145507812,126814000,83482000,30748000,26716100,75109500
2018-03-08,41.567955017089844,77.59300231933594,56.0061149597168,87.05891418457031,21.940000534057617,41.61024012699742,77.74400329589844,56.108267501930335,87.67661314576402,22.219999313354492,41.128642980010106,77.26249694824219,55.402105894745624,86.45042957167836,21.751333236694336,41.22496025858815,77.5,55.402105894745624,86.9114002054982,22.19066619873047,95096400,77252000,33862000,25887800,53493000
2018-03-09,42.282135009765625,78.94450378417969,57.56621551513672,89.00418853759766,21.81133270263672,42.286834550653744,78.9469985961914,57.57414936212211,89.00418853759766,21.89933204650879,41.67367530628129,77.9540023803711,56.249597958853435,87.58439849684964,21.4913330078125,41.807585336347394,78.17500305175781,56.507960640273545,87.85176224158647,21.606666564941406,128740800,90686000,42662000,36937300,82602000
2018-03-12,42.6909065246582,79.91950225830078,57.818634033203125,89.21623992919922,23.034000396728516,42.848307080513344,80.2665023803711,58.42512124352599,89.62189627665913,23.1473331451416,42.336168279495034,79.33499908447266,57.48489032731857,88.54322684420723,21.766666412353516,42.35495927254413,79.62999725341797,57.7749921970881,88.96731891934594,21.907333374023438,128828400,103484000,44306000,26073700,123960000
2018-03-13,42.279788970947266,79.40899658203125,56.528289794921875,87.04049682617188,22.78933334350586,43.10908053311904,80.87699890136719,58.41718089353128,89.64958581857645,23.1473331451416,42.108293360008226,78.90049743652344,56.26348016740989,86.63484033195336,21.766666412353516,42.895296221645985,80.7979965209961,58.111207579493254,89.4283218371187,21.907333374023438,126774000,130638000,43140000,35387800,89487000
2018-03-14,41.92034149169922,79.55000305175781,56.973609924316406,86.5241928100586,21.775333404541016,42.408989697640614,80.3219985961914,57.51265369061829,87.96242607446733,22.65399932861328,41.77233645097069,79.54450225830078,56.64929077575586,86.20151474985138,21.595333099365234,42.362005051524825,79.8499984741211,56.82037734611677,87.69506224348015,22.450666427612305,117473600,85188000,41870000,32132000,119511000
2018-03-15,41.96967697143555,79.11599731445312,57.05890655517578,86.82843017578125,21.706666946411133,42.34321335751653,79.84549713134766,57.648534772424746,87.19720809516372,22.190000534057617,41.83342256383751,78.90550231933594,56.31753642186147,85.58381085248749,21.406667709350586,41.93443938062553,79.75,57.00733465855208,86.22916693601647,21.958667755126953,90975200,81394000,33382000,27611000,98472000
2018-03-16,41.82167434692383,78.58399963378906,56.256046295166016,87.21564483642578,21.42333221435547,42.08009170333701,79.47200012207031,57.36636872328307,87.93475791893404,21.82666778564453,41.727701466201786,78.375,56.104300590504835,86.58872447636789,21.271333694458008,41.969675808925395,79.17250061035156,57.29396905727139,87.2894018279276,21.528667449951172,157618800,108500000,58656000,49081300,91759500
2018-03-19,41.18268585205078,77.24649810791016,54.55261993408203,85.63912200927734,20.90399932861328,41.69247678950339,78.08300018310547,55.50970587675542,86.5702846397285,21.383333206176758,40.79740588350734,76.26750183105469,53.9996872225219,84.92000896087382,20.64466667175293,41.6572391887555,77.72650146484375,55.429868001758216,86.42277066372084,21.100000381469727,133787200,131616000,63656000,33344100,112264500
2018-03-20,41.16859436035156,79.32550048828125,54.34087371826172,85.86038970947266,20.703332901000977,41.53507977851933,79.3499984741211,54.82437680342682,86.45043157170436,21.083332061767578,41.09811556808077,77.27050018310547,53.6773551646342,85.7405398740941,20.583999633789062,41.16859436035156,77.51699829101562,54.46980535202091,85.78663975208407,20.9913330078125,78597600,91632000,54598000,23075200,71464500
2018-03-21,40.235931396484375,79.09300231933594,54.25161361694336,85.26112365722656,21.101999282836914,41.13335029556511,79.5,54.980589276264126,86.70857103247776,21.496000289916992,40.23357983326294,78.15850067138672,53.91489614445986,85.01219559898006,20.679332733154297,41.12160323355802,79.32250213623047,54.18070083702967,85.67599437583337,20.683332443237305,148219600,95016000,44898000,24457100,89376000
2018-03-22,39.66739273071289,77.24600219726562,52.225852966308594,82.78108215332031,20.606666564941406,40.56715924551111,78.69249725341797,53.75173939363929,84.58808564566692,21.254667282104492,39.608661029059306,77.12000274658203,52.05178883452295,82.66123235707158,20.545333862304688,39.93755712443996,78.27349853515625,53.557842536859184,84.14555087654969,20.926000595092773,165963200,126412000,69312000,38604700,74097000
2018-03-23,38.748844146728516,74.77799987792969,50.90675735473633,80.37483978271484,20.1026668548584,39.91877912576028,77.45099639892578,52.90176997836697,83.39880600720033,20.75,38.748844146728516,74.76799774169922,50.823446283165815,80.28264706296417,20.030000686645508,39.55934124916197,76.95050048828125,52.13758574321913,82.51374323665729,20.75,164115200,160120000,49880000,44068900,99823500
2018-03-26,40.588321685791016,77.79299926757812,52.27246856689453,86.45964050292969,20.278667449951172,40.665847993277964,77.84950256347656,52.529348153609014,86.66246868270993,20.506000518798828,39.10123397243239,74.9625015258789,50.11480262154062,83.34348192716395,19.423999786376953,39.48416596813154,76.5,52.09939946393313,83.5370887259034,20.48933219909668,150164800,112494000,65984000,56396800,125628000
2018-03-27,39.54758071899414,74.85250091552734,49.934295654296875,82.486083984375,18.61199951171875,41.14743181798112,78.79850006103516,52.79068877546152,87.7134891344115,20.284666061401367,39.213985058848884,74.11599731445312,49.4721159433285,81.60102123679106,18.478666305541992,40.802089099688025,78.62000274658203,52.75894960278236,87.52910369969322,20.266666412353516,163690400,139992000,60816000,56569000,208080000
2018-03-28,39.11062240600586,71.57099914550781,49.84701156616211,82.4123306274414,17.185333251953125,39.94226549266874,72.79499816894531,50.82939354831861,84.10870624376419,17.91200065612793,38.80756833575712,69.30850219726562,48.79669436686432,81.93292425574262,16.80666732788086,39.291517090797406,72.3499984741211,49.68485388033702,82.8087656600179,17.6386661529541,166674000,274106000,77698000,52501100,315021000
2018-03-29,39.41603469848633,72.36699676513672,51.431915283203125,84.14557647705078,17.742000579833984,40.348694771240936,72.77349853515625,51.97294539534583,85.0859605098336,18.06399917602539,39.20929788093871,68.26000213623047,49.790482890945164,81.49960953824944,16.547332763671875,39.42308221865727,70.30000305175781,50.146045610588935,83.1406638706839,17.099332809448242,153594000,251622000,69338000,45867500,227560500
2018-04-02,39.1576042175293,68.59950256347656,50.21646499633789,81.6102523803711,16.832000732421875,39.688541173485575,71.06800079345703,51.550441007196596,83.78603472032339,17.35533332824707,38.63841790528605,67.75,49.30499947102769,80.67909659940072,16.305999755859375,39.148208721137635,70.88099670410156,50.95982148638136,83.40804239120337,17.083999633789062,150347200,209272000,65068000,48515400,241710000
2018-04-03,39.559326171875,69.60250091552734,50.516483306884766,82.70736694335938,17.8353328704834,39.64389996852914,70.69999694824219,50.829894876753684,83.02083069513104,18.22333335876465,38.73473434302113,67.7665023803711,49.453767697795094,81.02943377946659,16.965999603271484,39.38313106090376,69.56900024414062,50.39102106650688,82.587517086601,17.988000869750977,121112000,204624000,51322000,37213800,282666000
2018-04-04,40.3157958984375,70.52850341796875,51.06346130371094,85.12285614013672,19.12933349609375,40.40976520228885,70.76950073242188,51.2137201179156,85.51929124673045,19.224666595458984,38.70889714356491,67.64399719238281,49.41706887438984,80.88192685829891,16.799999237060547,38.734739239828905,67.91200256347656,49.50236245886498,80.9925553311171,16.851999282836914,138422000,139646000,50724000,35560000,298450500
2018-04-05,40.59535217285156,72.5875015258789,51.208763122558594,85.16893768310547,20.381332397460938,40.931295779638134,72.97799682617188,51.90649525559335,85.80507945275836,20.417333602905273,40.42620458834271,71.35350036621094,50.78030509168495,84.26543911707367,19.213333129882812,40.543667989546165,72.09950256347656,51.89062756065063,85.22425894602364,19.28933334350586,107732800,128270000,35836000,29771900,286816500
2018-04-06,39.556983947753906,70.2614974975586,50.083560943603516,83.18677520751953,19.953332901000977,40.52018187700721,72.625,51.37538191226471,85.24270058044334,20.618667602539062,39.51469525092662,70.01300048828125,49.90007607203774,82.4953191609223,19.700000762939453,40.165443625813566,71.49849700927734,50.73566868177713,84.34841630142752,20.066667556762695,140021200,117646000,40134000,38026000,202804500
2018-04-09,39.94932174682617,70.30400085449219,50.586402893066406,83.68460845947266,19.310667037963867,40.66349797567897,71.92400360107422,51.80135970518827,85.89726897972238,20.633333206176758,39.902337081784566,70.12850189208984,50.542265432473954,83.54632289196333,19.28066635131836,39.9093846023058,71.25150299072266,50.58392096488634,83.93353654869722,20.024667739868164,116070800,84164000,33220000,31533900,153747000
2018-04-10,40.701080322265625,71.81099700927734,51.40017318725586,85.62992095947266,20.31333351135254,40.877275475175864,71.91899871826172,51.63374304470103,85.99869895320175,20.47333335876465,40.29700581814884,70.78500366210938,50.354316715830805,84.48671550938214,19.57866668701172,40.64234860462888,71.59950256347656,51.09073048748129,85.1781716099285,19.931333541870117,113634400,85082000,36620000,26812000,164847000
2018-04-11,40.51077651977539,71.35250091552734,50.83286666870117,84.68952941894531,20.062000274658203,40.85846716765119,72.43900299072266,51.36893671133409,86.00790577546188,20.59866714477539,40.33692940348831,71.24449920654297,50.54226917817933,84.33919425283784,19.977333068847656,40.4614403162688,71.97200012207031,51.177022357273046,84.82782202241147,20.049333572387695,89726400,71650000,34060000,24872100,112243500
2018-04-12,40.91015625,72.42500305175781,51.439353942871094,86.27527618408203,19.60533332824707,41.11219345838344,72.60600280761719,51.804337399767896,86.81000387357125,20.26333236694336,40.65173531438207,71.75299835205078,50.881964286050106,85.2150421883995,19.57866668701172,40.73866067528926,71.9749984741211,51.15074275127111,85.2150421883995,20.154666900634766,91557200,62700000,32896000,26758900,114132000
2018-04-13,41.04875946044922,71.53949737548828,51.37736129760742,85.81430053710938,20.022666931152344,41.30952835628507,72.98899841308594,52.21741830032065,86.82843459159642,20.26333236694336,40.842026310517966,71.22599792480469,51.0852769479233,85.22425864963131,19.73200035095215,41.06050651758928,72.45700073242188,51.91541758840648,86.7085847510898,20.239999771118164,100497200,73706000,25410000,23346100,109908000
2018-04-16,41.30483627319336,72.07499694824219,51.876243591308594,86.8191909790039,19.413999557495117,41.3917580517207,72.3499984741211,52.14055760390715,87.27094717863184,19.977333068847656,41.07225742493238,71.3740005493164,51.272234561158584,86.1277351597372,19.267332077026367,41.11924207319854,72.25,51.84896886410997,86.72699827653881,19.933332443237305,86313600,56172000,29776000,20288100,95077500
2018-04-17,41.87336349487305,75.19149780273438,53.52560806274414,88.57090759277344,19.179332733154297,42.03781157474124,75.3594970703125,53.80529791473153,89.00422116433192,19.47800064086914,41.44344692448237,72.85099792480469,52.42123702824209,87.47379510596403,18.833999633789062,41.462241502852926,73.11499786376953,52.625054032184096,87.584430603124,19.257999420166016,106421600,102288000,54584000,26771000,105000000
